0 2646700 5293400 7940100 10586800 13233500 15880200 18526900 21173600 23820300 26467000 29113700 31760400 34407100 37053800 39700500 42347200 44993900 47640600 50287300 52934000 55580700 58227400 60874100 63520800 66167500 68814200 71460900 74107600 76754300 79401000 82047700 84694400 87341100 89987800 92634500 95281200 97927900 100574600 103221300 105868000 108514700 111161400 113808100 116454800 119101500 121748200 124394900 127041600 129688300 132335000 134981700 137628400 140275100 142921800 145568500 148215200 150861900 153508600 156155300 158802000 161448700 164095400 166742100 169388800 172035500 174682200 177328900 179975600 182622300 185269000 187915700 190562400 193209100 195855800 198502500 201149200 203795900 206442600 209089300 211736000 214382700 217029400 219676100 222322800 224969500 227616200 230262900 232909600 235556300 238203000 240849700 243496400 246143100 248789800 251436500 254083200 256729900 259376600 262023300 264670000 267316700 269963400 272610100 275256800 277903500 280550200 283196900 285843600 288490300 291137000 293783700 296430400 299077100 301723800 304370500 307017200 309663900 312310600 314957300 317604000 320250700 322897400 325544100 328190800 330837500 333484200 336130900 338777600 341424300 344071000 346717700 349364400 352011100 354657800 357304500 359951200 362597900 365244600 367891300 370538000 373184700 375831400 378478100 381124800 383771500 386418200 389064900 391711600 394358300 397005000 399651700 402298400 404945100 407591800 410238500 412885200 415531900 418178600 420825300 423472000 426118700 428765400 431412100 434058800 436705500 439352200 441998900 444645600 447292300 449939000 452585700 455232400 457879100 460525800 463172500 465819200 468465900 471112600 473759300 476406000 479052700 481699400 484346100 486992800 489639500 492286200 494932900 497579600 500226300 502873000 505519700 508166400 510813100 513459800 516106500 518753200 521399900 524046600 526693300 
0 3681500 7363000 11044500 14726000 18407500 22089000 25770500 29452000 33133500 36815000 40496500 44178000 47859500 51541000 55222500 58904000 62585500 66267000 69948500 73630000 77311500 80993000 84674500 88356000 92037500 95719000 99400500 103082000 106763500 110445000 114126500 117808000 121489500 125171000 128852500 132534000 136215500 139897000 143578500 147260000 150941500 154623000 158304500 161986000 165667500 169349000 173030500 176712000 180393500 184075000 187756500 191438000 195119500 198801000 202482500 206164000 209845500 213527000 217208500 220890000 224571500 228253000 231934500 235616000 239297500 242979000 246660500 250342000 254023500 257705000 261386500 265068000 268749500 272431000 276112500 279794000 283475500 287157000 290838500 294520000 298201500 301883000 305564500 309246000 312927500 316609000 320290500 323972000 327653500 331335000 335016500 338698000 342379500 346061000 349742500 353424000 357105500 360787000 364468500 368150000 371831500 375513000 379194500 382876000 386557500 390239000 393920500 397602000 401283500 404965000 408646500 412328000 416009500 419691000 423372500 427054000 430735500 434417000 438098500 441780000 445461500 449143000 452824500 456506000 460187500 463869000 467550500 471232000 474913500 478595000 482276500 485958000 489639500 493321000 497002500 500684000 504365500 508047000 511728500 515410000 519091500 522773000 526454500 530136000 533817500 537499000 541180500 544862000 548543500 552225000 555906500 559588000 563269500 566951000 570632500 574314000 577995500 581677000 585358500 589040000 592721500 596403000 600084500 603766000 607447500 611129000 614810500 618492000 622173500 625855000 629536500 633218000 636899500 640581000 644262500 647944000 651625500 655307000 658988500 662670000 666351500 670033000 673714500 677396000 681077500 684759000 688440500 692122000 695803500 699485000 703166500 706848000 710529500 714211000 717892500 721574000 725255500 728937000 732618500 
0 3701400 7402800 11104200 14805600 18507000 22208400 25909800 29611200 33312600 37014000 40715400 44416800 48118200 51819600 55521000 59222400 62923800 66625200 70326600 74028000 77729400 81430800 85132200 88833600 92535000 96236400 99937800 103639200 107340600 111042000 114743400 118444800 122146200 125847600 129549000 133250400 136951800 140653200 144354600 148056000 151757400 155458800 159160200 162861600 166563000 170264400 173965800 177667200 181368600 185070000 188771400 192472800 196174200 199875600 203577000 207278400 210979800 214681200 218382600 222084000 225785400 229486800 233188200 236889600 240591000 244292400 247993800 251695200 255396600 259098000 262799400 266500800 270202200 273903600 277605000 281306400 285007800 288709200 292410600 296112000 299813400 303514800 307216200 310917600 314619000 318320400 322021800 325723200 329424600 333126000 336827400 340528800 344230200 347931600 351633000 355334400 359035800 362737200 366438600 370140000 373841400 377542800 381244200 384945600 388647000 392348400 396049800 399751200 403452600 407154000 410855400 414556800 418258200 421959600 425661000 429362400 433063800 436765200 440466600 444168000 447869400 451570800 455272200 458973600 462675000 466376400 470077800 473779200 477480600 481182000 484883400 488584800 492286200 495987600 499689000 503390400 507091800 510793200 514494600 518196000 521897400 525598800 529300200 533001600 536703000 540404400 544105800 547807200 551508600 555210000 558911400 562612800 566314200 570015600 573717000 577418400 581119800 584821200 588522600 592224000 595925400 599626800 603328200 607029600 610731000 614432400 618133800 621835200 625536600 629238000 632939400 636640800 640342200 644043600 647745000 651446400 655147800 658849200 662550600 666252000 669953400 673654800 677356200 681057600 684759000 688460400 692161800 695863200 699564600 703266000 706967400 710668800 714370200 718071600 721773000 725474400 729175800 732877200 736578600 
0 3721300 7442600 11163900 14885200 18606500 22327800 26049100 29770400 33491700 37213000 40934300 44655600 48376900 52098200 55819500 59540800 63262100 66983400 70704700 74426000 78147300 81868600 85589900 89311200 93032500 96753800 100475100 104196400 107917700 111639000 115360300 119081600 122802900 126524200 130245500 133966800 137688100 141409400 145130700 148852000 152573300 156294600 160015900 163737200 167458500 171179800 174901100 178622400 182343700 186065000 189786300 193507600 197228900 200950200 204671500 208392800 212114100 215835400 219556700 223278000 226999300 230720600 234441900 238163200 241884500 245605800 249327100 253048400 256769700 260491000 264212300 267933600 271654900 275376200 279097500 282818800 286540100 290261400 293982700 297704000 301425300 305146600 308867900 312589200 316310500 320031800 323753100 327474400 331195700 334917000 338638300 342359600 346080900 349802200 353523500 357244800 360966100 364687400 368408700 372130000 375851300 379572600 383293900 387015200 390736500 394457800 398179100 401900400 405621700 409343000 413064300 416785600 420506900 424228200 427949500 431670800 435392100 439113400 442834700 446556000 450277300 453998600 457719900 461441200 465162500 468883800 472605100 476326400 480047700 483769000 487490300 491211600 494932900 498654200 502375500 506096800 509818100 513539400 517260700 520982000 524703300 528424600 532145900 535867200 539588500 543309800 547031100 550752400 554473700 558195000 561916300 565637600 569358900 573080200 576801500 580522800 584244100 587965400 591686700 595408000 599129300 602850600 606571900 610293200 614014500 617735800 621457100 625178400 628899700 632621000 636342300 640063600 643784900 647506200 651227500 654948800 658670100 662391400 666112700 669834000 673555300 677276600 680997900 684719200 688440500 692161800 695883100 699604400 703325700 707047000 710768300 714489600 718210900 721932200 725653500 729374800 733096100 736817400 740538700 
0 3741200 7482400 11223600 14964800 18706000 22447200 26188400 29929600 33670800 37412000 41153200 44894400 48635600 52376800 56118000 59859200 63600400 67341600 71082800 74824000 78565200 82306400 86047600 89788800 93530000 97271200 101012400 104753600 108494800 112236000 115977200 119718400 123459600 127200800 130942000 134683200 138424400 142165600 145906800 149648000 153389200 157130400 160871600 164612800 168354000 172095200 175836400 179577600 183318800 187060000 190801200 194542400 198283600 202024800 205766000 209507200 213248400 216989600 220730800 224472000 228213200 231954400 235695600 239436800 243178000 246919200 250660400 254401600 258142800 261884000 265625200 269366400 273107600 276848800 280590000 284331200 288072400 291813600 295554800 299296000 303037200 306778400 310519600 314260800 318002000 321743200 325484400 329225600 332966800 336708000 340449200 344190400 347931600 351672800 355414000 359155200 362896400 366637600 370378800 374120000 377861200 381602400 385343600 389084800 392826000 396567200 400308400 404049600 407790800 411532000 415273200 419014400 422755600 426496800 430238000 433979200 437720400 441461600 445202800 448944000 452685200 456426400 460167600 463908800 467650000 471391200 475132400 478873600 482614800 486356000 490097200 493838400 497579600 501320800 505062000 508803200 512544400 516285600 520026800 523768000 527509200 531250400 534991600 538732800 542474000 546215200 549956400 553697600 557438800 561180000 564921200 568662400 572403600 576144800 579886000 583627200 587368400 591109600 594850800 598592000 602333200 606074400 609815600 613556800 617298000 621039200 624780400 628521600 632262800 636004000 639745200 643486400 647227600 650968800 654710000 658451200 662192400 665933600 669674800 673416000 677157200 680898400 684639600 688380800 692122000 695863200 699604400 703345600 707086800 710828000 714569200 718310400 722051600 725792800 729534000 733275200 737016400 740757600 744498800 
0 3761100 7522200 11283300 15044400 18805500 22566600 26327700 30088800 33849900 37611000 41372100 45133200 48894300 52655400 56416500 60177600 63938700 67699800 71460900 75222000 78983100 82744200 86505300 90266400 94027500 97788600 101549700 105310800 109071900 112833000 116594100 120355200 124116300 127877400 131638500 135399600 139160700 142921800 146682900 150444000 154205100 157966200 161727300 165488400 169249500 173010600 176771700 180532800 184293900 188055000 191816100 195577200 199338300 203099400 206860500 210621600 214382700 218143800 221904900 225666000 229427100 233188200 236949300 240710400 244471500 248232600 251993700 255754800 259515900 263277000 267038100 270799200 274560300 278321400 282082500 285843600 289604700 293365800 297126900 300888000 304649100 308410200 312171300 315932400 319693500 323454600 327215700 330976800 334737900 338499000 342260100 346021200 349782300 353543400 357304500 361065600 364826700 368587800 372348900 376110000 379871100 383632200 387393300 391154400 394915500 398676600 402437700 406198800 409959900 413721000 417482100 421243200 425004300 428765400 432526500 436287600 440048700 443809800 447570900 451332000 455093100 458854200 462615300 466376400 470137500 473898600 477659700 481420800 485181900 488943000 492704100 496465200 500226300 503987400 507748500 511509600 515270700 519031800 522792900 526554000 530315100 534076200 537837300 541598400 545359500 549120600 552881700 556642800 560403900 564165000 567926100 571687200 575448300 579209400 582970500 586731600 590492700 594253800 598014900 601776000 605537100 609298200 613059300 616820400 620581500 624342600 628103700 631864800 635625900 639387000 643148100 646909200 650670300 654431400 658192500 661953600 665714700 669475800 673236900 676998000 680759100 684520200 688281300 692042400 695803500 699564600 703325700 707086800 710847900 714609000 718370100 722131200 725892300 729653400 733414500 737175600 740936700 744697800 748458900 
0 3781000 7562000 11343000 15124000 18905000 22686000 26467000 30248000 34029000 37810000 41591000 45372000 49153000 52934000 56715000 60496000 64277000 68058000 71839000 75620000 79401000 83182000 86963000 90744000 94525000 98306000 102087000 105868000 109649000 113430000 117211000 120992000 124773000 128554000 132335000 136116000 139897000 143678000 147459000 151240000 155021000 158802000 162583000 166364000 170145000 173926000 177707000 181488000 185269000 189050000 192831000 196612000 200393000 204174000 207955000 211736000 215517000 219298000 223079000 226860000 230641000 234422000 238203000 241984000 245765000 249546000 253327000 257108000 260889000 264670000 268451000 272232000 276013000 279794000 283575000 287356000 291137000 294918000 298699000 302480000 306261000 310042000 313823000 317604000 321385000 325166000 328947000 332728000 336509000 340290000 344071000 347852000 351633000 355414000 359195000 362976000 366757000 370538000 374319000 378100000 381881000 385662000 389443000 393224000 397005000 400786000 404567000 408348000 412129000 415910000 419691000 423472000 427253000 431034000 434815000 438596000 442377000 446158000 449939000 453720000 457501000 461282000 465063000 468844000 472625000 476406000 480187000 483968000 487749000 491530000 495311000 499092000 502873000 506654000 510435000 514216000 517997000 521778000 525559000 529340000 533121000 536902000 540683000 544464000 548245000 552026000 555807000 559588000 563369000 567150000 570931000 574712000 578493000 582274000 586055000 589836000 593617000 597398000 601179000 604960000 608741000 612522000 616303000 620084000 623865000 627646000 631427000 635208000 638989000 642770000 646551000 650332000 654113000 657894000 661675000 665456000 669237000 673018000 676799000 680580000 684361000 688142000 691923000 695704000 699485000 703266000 707047000 710828000 714609000 718390000 722171000 725952000 729733000 733514000 737295000 741076000 744857000 748638000 752419000 
0 3800900 7601800 11402700 15203600 19004500 22805400 26606300 30407200 34208100 38009000 41809900 45610800 49411700 53212600 57013500 60814400 64615300 68416200 72217100 76018000 79818900 83619800 87420700 91221600 95022500 98823400 102624300 106425200 110226100 114027000 117827900 121628800 125429700 129230600 133031500 136832400 140633300 144434200 148235100 152036000 155836900 159637800 163438700 167239600 171040500 174841400 178642300 182443200 186244100 190045000 193845900 197646800 201447700 205248600 209049500 212850400 216651300 220452200 224253100 228054000 231854900 235655800 239456700 243257600 247058500 250859400 254660300 258461200 262262100 266063000 269863900 273664800 277465700 281266600 285067500 288868400 292669300 296470200 300271100 304072000 307872900 311673800 315474700 319275600 323076500 326877400 330678300 334479200 338280100 342081000 345881900 349682800 353483700 357284600 361085500 364886400 368687300 372488200 376289100 380090000 383890900 387691800 391492700 395293600 399094500 402895400 406696300 410497200 414298100 418099000 421899900 425700800 429501700 433302600 437103500 440904400 444705300 448506200 452307100 456108000 459908900 463709800 467510700 471311600 475112500 478913400 482714300 486515200 490316100 494117000 497917900 501718800 505519700 509320600 513121500 516922400 520723300 524524200 528325100 532126000 535926900 539727800 543528700 547329600 551130500 554931400 558732300 562533200 566334100 570135000 573935900 577736800 581537700 585338600 589139500 592940400 596741300 600542200 604343100 608144000 611944900 615745800 619546700 623347600 627148500 630949400 634750300 638551200 642352100 646153000 649953900 653754800 657555700 661356600 665157500 668958400 672759300 676560200 680361100 684162000 687962900 691763800 695564700 699365600 703166500 706967400 710768300 714569200 718370100 722171000 725971900 729772800 733573700 737374600 741175500 744976400 748777300 752578200 756379100 
0 3820800 7641600 11462400 15283200 19104000 22924800 26745600 30566400 34387200 38208000 42028800 45849600 49670400 53491200 57312000 61132800 64953600 68774400 72595200 76416000 80236800 84057600 87878400 91699200 95520000 99340800 103161600 106982400 110803200 114624000 118444800 122265600 126086400 129907200 133728000 137548800 141369600 145190400 149011200 152832000 156652800 160473600 164294400 168115200 171936000 175756800 179577600 183398400 187219200 191040000 194860800 198681600 202502400 206323200 210144000 213964800 217785600 221606400 225427200 229248000 233068800 236889600 240710400 244531200 248352000 252172800 255993600 259814400 263635200 267456000 271276800 275097600 278918400 282739200 286560000 290380800 294201600 298022400 301843200 305664000 309484800 313305600 317126400 320947200 324768000 328588800 332409600 336230400 340051200 343872000 347692800 351513600 355334400 359155200 362976000 366796800 370617600 374438400 378259200 382080000 385900800 389721600 393542400 397363200 401184000 405004800 408825600 412646400 416467200 420288000 424108800 427929600 431750400 435571200 439392000 443212800 447033600 450854400 454675200 458496000 462316800 466137600 469958400 473779200 477600000 481420800 485241600 489062400 492883200 496704000 500524800 504345600 508166400 511987200 515808000 519628800 523449600 527270400 531091200 534912000 538732800 542553600 546374400 550195200 554016000 557836800 561657600 565478400 569299200 573120000 576940800 580761600 584582400 588403200 592224000 596044800 599865600 603686400 607507200 611328000 615148800 618969600 622790400 626611200 630432000 634252800 638073600 641894400 645715200 649536000 653356800 657177600 660998400 664819200 668640000 672460800 676281600 680102400 683923200 687744000 691564800 695385600 699206400 703027200 706848000 710668800 714489600 718310400 722131200 725952000 729772800 733593600 737414400 741235200 745056000 748876800 752697600 756518400 760339200 
0 3840700 7681400 11522100 15362800 19203500 23044200 26884900 30725600 34566300 38407000 42247700 46088400 49929100 53769800 57610500 61451200 65291900 69132600 72973300 76814000 80654700 84495400 88336100 92176800 96017500 99858200 103698900 107539600 111380300 115221000 119061700 122902400 126743100 130583800 134424500 138265200 142105900 145946600 149787300 153628000 157468700 161309400 165150100 168990800 172831500 176672200 180512900 184353600 188194300 192035000 195875700 199716400 203557100 207397800 211238500 215079200 218919900 222760600 226601300 230442000 234282700 238123400 241964100 245804800 249645500 253486200 257326900 261167600 265008300 268849000 272689700 276530400 280371100 284211800 288052500 291893200 295733900 299574600 303415300 307256000 311096700 314937400 318778100 322618800 326459500 330300200 334140900 337981600 341822300 345663000 349503700 353344400 357185100 361025800 364866500 368707200 372547900 376388600 380229300 384070000 387910700 391751400 395592100 399432800 403273500 407114200 410954900 414795600 418636300 422477000 426317700 430158400 433999100 437839800 441680500 445521200 449361900 453202600 457043300 460884000 464724700 468565400 472406100 476246800 480087500 483928200 487768900 491609600 495450300 499291000 503131700 506972400 510813100 514653800 518494500 522335200 526175900 530016600 533857300 537698000 541538700 545379400 549220100 553060800 556901500 560742200 564582900 568423600 572264300 576105000 579945700 583786400 587627100 591467800 595308500 599149200 602989900 606830600 610671300 614512000 618352700 622193400 626034100 629874800 633715500 637556200 641396900 645237600 649078300 652919000 656759700 660600400 664441100 668281800 672122500 675963200 679803900 683644600 687485300 691326000 695166700 699007400 702848100 706688800 710529500 714370200 718210900 722051600 725892300 729733000 733573700 737414400 741255100 745095800 748936500 752777200 756617900 760458600 764299300 
0 3860600 7721200 11581800 15442400 19303000 23163600 27024200 30884800 34745400 38606000 42466600 46327200 50187800 54048400 57909000 61769600 65630200 69490800 73351400 77212000 81072600 84933200 88793800 92654400 96515000 100375600 104236200 108096800 111957400 115818000 119678600 123539200 127399800 131260400 135121000 138981600 142842200 146702800 150563400 154424000 158284600 162145200 166005800 169866400 173727000 177587600 181448200 185308800 189169400 193030000 196890600 200751200 204611800 208472400 212333000 216193600 220054200 223914800 227775400 231636000 235496600 239357200 243217800 247078400 250939000 254799600 258660200 262520800 266381400 270242000 274102600 277963200 281823800 285684400 289545000 293405600 297266200 301126800 304987400 308848000 312708600 316569200 320429800 324290400 328151000 332011600 335872200 339732800 343593400 347454000 351314600 355175200 359035800 362896400 366757000 370617600 374478200 378338800 382199400 386060000 389920600 393781200 397641800 401502400 405363000 409223600 413084200 416944800 420805400 424666000 428526600 432387200 436247800 440108400 443969000 447829600 451690200 455550800 459411400 463272000 467132600 470993200 474853800 478714400 482575000 486435600 490296200 494156800 498017400 501878000 505738600 509599200 513459800 517320400 521181000 525041600 528902200 532762800 536623400 540484000 544344600 548205200 552065800 555926400 559787000 563647600 567508200 571368800 575229400 579090000 582950600 586811200 590671800 594532400 598393000 602253600 606114200 609974800 613835400 617696000 621556600 625417200 629277800 633138400 636999000 640859600 644720200 648580800 652441400 656302000 660162600 664023200 667883800 671744400 675605000 679465600 683326200 687186800 691047400 694908000 698768600 702629200 706489800 710350400 714211000 718071600 721932200 725792800 729653400 733514000 737374600 741235200 745095800 748956400 752817000 756677600 760538200 764398800 768259400 
0 3880500 7761000 11641500 15522000 19402500 23283000 27163500 31044000 34924500 38805000 42685500 46566000 50446500 54327000 58207500 62088000 65968500 69849000 73729500 77610000 81490500 85371000 89251500 93132000 97012500 100893000 104773500 108654000 112534500 116415000 120295500 124176000 128056500 131937000 135817500 139698000 143578500 147459000 151339500 155220000 159100500 162981000 166861500 170742000 174622500 178503000 182383500 186264000 190144500 194025000 197905500 201786000 205666500 209547000 213427500 217308000 221188500 225069000 228949500 232830000 236710500 240591000 244471500 248352000 252232500 256113000 259993500 263874000 267754500 271635000 275515500 279396000 283276500 287157000 291037500 294918000 298798500 302679000 306559500 310440000 314320500 318201000 322081500 325962000 329842500 333723000 337603500 341484000 345364500 349245000 353125500 357006000 360886500 364767000 368647500 372528000 376408500 380289000 384169500 388050000 391930500 395811000 399691500 403572000 407452500 411333000 415213500 419094000 422974500 426855000 430735500 434616000 438496500 442377000 446257500 450138000 454018500 457899000 461779500 465660000 469540500 473421000 477301500 481182000 485062500 488943000 492823500 496704000 500584500 504465000 508345500 512226000 516106500 519987000 523867500 527748000 531628500 535509000 539389500 543270000 547150500 551031000 554911500 558792000 562672500 566553000 570433500 574314000 578194500 582075000 585955500 589836000 593716500 597597000 601477500 605358000 609238500 613119000 616999500 620880000 624760500 628641000 632521500 636402000 640282500 644163000 648043500 651924000 655804500 659685000 663565500 667446000 671326500 675207000 679087500 682968000 686848500 690729000 694609500 698490000 702370500 706251000 710131500 714012000 717892500 721773000 725653500 729534000 733414500 737295000 741175500 745056000 748936500 752817000 756697500 760578000 764458500 768339000 772219500 
0 3900400 7800800 11701200 15601600 19502000 23402400 27302800 31203200 35103600 39004000 42904400 46804800 50705200 54605600 58506000 62406400 66306800 70207200 74107600 78008000 81908400 85808800 89709200 93609600 97510000 101410400 105310800 109211200 113111600 117012000 120912400 124812800 128713200 132613600 136514000 140414400 144314800 148215200 152115600 156016000 159916400 163816800 167717200 171617600 175518000 179418400 183318800 187219200 191119600 195020000 198920400 202820800 206721200 210621600 214522000 218422400 222322800 226223200 230123600 234024000 237924400 241824800 245725200 249625600 253526000 257426400 261326800 265227200 269127600 273028000 276928400 280828800 284729200 288629600 292530000 296430400 300330800 304231200 308131600 312032000 315932400 319832800 323733200 327633600 331534000 335434400 339334800 343235200 347135600 351036000 354936400 358836800 362737200 366637600 370538000 374438400 378338800 382239200 386139600 390040000 393940400 397840800 401741200 405641600 409542000 413442400 417342800 421243200 425143600 429044000 432944400 436844800 440745200 444645600 448546000 452446400 456346800 460247200 464147600 468048000 471948400 475848800 479749200 483649600 487550000 491450400 495350800 499251200 503151600 507052000 510952400 514852800 518753200 522653600 526554000 530454400 534354800 538255200 542155600 546056000 549956400 553856800 557757200 561657600 565558000 569458400 573358800 577259200 581159600 585060000 588960400 592860800 596761200 600661600 604562000 608462400 612362800 616263200 620163600 624064000 627964400 631864800 635765200 639665600 643566000 647466400 651366800 655267200 659167600 663068000 666968400 670868800 674769200 678669600 682570000 686470400 690370800 694271200 698171600 702072000 705972400 709872800 713773200 717673600 721574000 725474400 729374800 733275200 737175600 741076000 744976400 748876800 752777200 756677600 760578000 764478400 768378800 772279200 776179600 
0 3920300 7840600 11760900 15681200 19601500 23521800 27442100 31362400 35282700 39203000 43123300 47043600 50963900 54884200 58804500 62724800 66645100 70565400 74485700 78406000 82326300 86246600 90166900 94087200 98007500 101927800 105848100 109768400 113688700 117609000 121529300 125449600 129369900 133290200 137210500 141130800 145051100 148971400 152891700 156812000 160732300 164652600 168572900 172493200 176413500 180333800 184254100 188174400 192094700 196015000 199935300 203855600 207775900 211696200 215616500 219536800 223457100 227377400 231297700 235218000 239138300 243058600 246978900 250899200 254819500 258739800 262660100 266580400 270500700 274421000 278341300 282261600 286181900 290102200 294022500 297942800 301863100 305783400 309703700 313624000 317544300 321464600 325384900 329305200 333225500 337145800 341066100 344986400 348906700 352827000 356747300 360667600 364587900 368508200 372428500 376348800 380269100 384189400 388109700 392030000 395950300 399870600 403790900 407711200 411631500 415551800 419472100 423392400 427312700 431233000 435153300 439073600 442993900 446914200 450834500 454754800 458675100 462595400 466515700 470436000 474356300 478276600 482196900 486117200 490037500 493957800 497878100 501798400 505718700 509639000 513559300 517479600 521399900 525320200 529240500 533160800 537081100 541001400 544921700 548842000 552762300 556682600 560602900 564523200 568443500 572363800 576284100 580204400 584124700 588045000 591965300 595885600 599805900 603726200 607646500 611566800 615487100 619407400 623327700 627248000 631168300 635088600 639008900 642929200 646849500 650769800 654690100 658610400 662530700 666451000 670371300 674291600 678211900 682132200 686052500 689972800 693893100 697813400 701733700 705654000 709574300 713494600 717414900 721335200 725255500 729175800 733096100 737016400 740936700 744857000 748777300 752697600 756617900 760538200 764458500 768378800 772299100 776219400 780139700 
0 3940200 7880400 11820600 15760800 19701000 23641200 27581400 31521600 35461800 39402000 43342200 47282400 51222600 55162800 59103000 63043200 66983400 70923600 74863800 78804000 82744200 86684400 90624600 94564800 98505000 102445200 106385400 110325600 114265800 118206000 122146200 126086400 130026600 133966800 137907000 141847200 145787400 149727600 153667800 157608000 161548200 165488400 169428600 173368800 177309000 181249200 185189400 189129600 193069800 197010000 200950200 204890400 208830600 212770800 216711000 220651200 224591400 228531600 232471800 236412000 240352200 244292400 248232600 252172800 256113000 260053200 263993400 267933600 271873800 275814000 279754200 283694400 287634600 291574800 295515000 299455200 303395400 307335600 311275800 315216000 319156200 323096400 327036600 330976800 334917000 338857200 342797400 346737600 350677800 354618000 358558200 362498400 366438600 370378800 374319000 378259200 382199400 386139600 390079800 394020000 397960200 401900400 405840600 409780800 413721000 417661200 421601400 425541600 429481800 433422000 437362200 441302400 445242600 449182800 453123000 457063200 461003400 464943600 468883800 472824000 476764200 480704400 484644600 488584800 492525000 496465200 500405400 504345600 508285800 512226000 516166200 520106400 524046600 527986800 531927000 535867200 539807400 543747600 547687800 551628000 555568200 559508400 563448600 567388800 571329000 575269200 579209400 583149600 587089800 591030000 594970200 598910400 602850600 606790800 610731000 614671200 618611400 622551600 626491800 630432000 634372200 638312400 642252600 646192800 650133000 654073200 658013400 661953600 665893800 669834000 673774200 677714400 681654600 685594800 689535000 693475200 697415400 701355600 705295800 709236000 713176200 717116400 721056600 724996800 728937000 732877200 736817400 740757600 744697800 748638000 752578200 756518400 760458600 764398800 768339000 772279200 776219400 780159600 784099800 
0 3960100 7920200 11880300 15840400 19800500 23760600 27720700 31680800 35640900 39601000 43561100 47521200 51481300 55441400 59401500 63361600 67321700 71281800 75241900 79202000 83162100 87122200 91082300 95042400 99002500 102962600 106922700 110882800 114842900 118803000 122763100 126723200 130683300 134643400 138603500 142563600 146523700 150483800 154443900 158404000 162364100 166324200 170284300 174244400 178204500 182164600 186124700 190084800 194044900 198005000 201965100 205925200 209885300 213845400 217805500 221765600 225725700 229685800 233645900 237606000 241566100 245526200 249486300 253446400 257406500 261366600 265326700 269286800 273246900 277207000 281167100 285127200 289087300 293047400 297007500 300967600 304927700 308887800 312847900 316808000 320768100 324728200 328688300 332648400 336608500 340568600 344528700 348488800 352448900 356409000 360369100 364329200 368289300 372249400 376209500 380169600 384129700 388089800 392049900 396010000 399970100 403930200 407890300 411850400 415810500 419770600 423730700 427690800 431650900 435611000 439571100 443531200 447491300 451451400 455411500 459371600 463331700 467291800 471251900 475212000 479172100 483132200 487092300 491052400 495012500 498972600 502932700 506892800 510852900 514813000 518773100 522733200 526693300 530653400 534613500 538573600 542533700 546493800 550453900 554414000 558374100 562334200 566294300 570254400 574214500 578174600 582134700 586094800 590054900 594015000 597975100 601935200 605895300 609855400 613815500 617775600 621735700 625695800 629655900 633616000 637576100 641536200 645496300 649456400 653416500 657376600 661336700 665296800 669256900 673217000 677177100 681137200 685097300 689057400 693017500 696977600 700937700 704897800 708857900 712818000 716778100 720738200 724698300 728658400 732618500 736578600 740538700 744498800 748458900 752419000 756379100 760339200 764299300 768259400 772219500 776179600 780139700 784099800 788059900 
0 3980000 7960000 11940000 15920000 19900000 23880000 27860000 31840000 35820000 39800000 43780000 47760000 51740000 55720000 59700000 63680000 67660000 71640000 75620000 79600000 83580000 87560000 91540000 95520000 99500000 103480000 107460000 111440000 115420000 119400000 123380000 127360000 131340000 135320000 139300000 143280000 147260000 151240000 155220000 159200000 163180000 167160000 171140000 175120000 179100000 183080000 187060000 191040000 195020000 199000000 202980000 206960000 210940000 214920000 218900000 222880000 226860000 230840000 234820000 238800000 242780000 246760000 250740000 254720000 258700000 262680000 266660000 270640000 274620000 278600000 282580000 286560000 290540000 294520000 298500000 302480000 306460000 310440000 314420000 318400000 322380000 326360000 330340000 334320000 338300000 342280000 346260000 350240000 354220000 358200000 362180000 366160000 370140000 374120000 378100000 382080000 386060000 390040000 394020000 398000000 401980000 405960000 409940000 413920000 417900000 421880000 425860000 429840000 433820000 437800000 441780000 445760000 449740000 453720000 457700000 461680000 465660000 469640000 473620000 477600000 481580000 485560000 489540000 493520000 497500000 501480000 505460000 509440000 513420000 517400000 521380000 525360000 529340000 533320000 537300000 541280000 545260000 549240000 553220000 557200000 561180000 565160000 569140000 573120000 577100000 581080000 585060000 589040000 593020000 597000000 600980000 604960000 608940000 612920000 616900000 620880000 624860000 628840000 632820000 636800000 640780000 644760000 648740000 652720000 656700000 660680000 664660000 668640000 672620000 676600000 680580000 684560000 688540000 692520000 696500000 700480000 704460000 708440000 712420000 716400000 720380000 724360000 728340000 732320000 736300000 740280000 744260000 748240000 752220000 756200000 760180000 764160000 768140000 772120000 776100000 780080000 784060000 788040000 792020000 
